combinedName,function_name,label,summary
test_raw_bitset_from_binned_bitset,test raw bitset from binned bitset,11,Test functions.
test_bunch_pickle_generated_with_0_16_and_read_with_0_17,test bunch pickle generated with 0 16 and read with 0 17,11,Test functions.
test_partial_dependence_plot_limits_one_way,test partial dependence plot limits one way,11,Test functions.
test_partial_dependence_plot_limits_two_way,test partial dependence plot limits two way,11,Test functions.
test_partial_dependence_kind_list,test partial dependence kind list,11,Test functions.
test_plot_partial_dependence_lines_kw,test plot partial dependence lines kw,11,Test functions.
test_partial_dependence_display_wrong_len_kind,test partial dependence display wrong len kind,11,Test functions.
test_partial_dependence_display_kind_centered_interaction,test partial dependence display kind centered interaction,11,Test functions.
test_kmeans_plusplus_norms,test kmeans plusplus norms,11,Test functions.
test_kmeans_plusplus_wrong_params,test kmeans plusplus wrong params,11,Test functions.
test_same_predictions_classification,test same predictions classification,11,Test functions.
test_k_means_1_iteration,test k means 1 iteration,11,Test functions.
test_result_equal_in_diff_n_threads,test result equal in diff n threads,11,Test functions.
test_kmeans_empty_cluster_relocated,test kmeans empty cluster relocated,11,Test functions.
test_scaled_weights,test scaled weights,11,Test functions.
test_unit_weights_vs_no_weights,test unit weights vs no weights,11,Test functions.
test_weighted_vs_repeated,test weighted vs repeated,11,Test functions.
test_same_predictions_regression,test same predictions regression,11,Test functions.
test_map_to_bins,test map to bins,11,Test functions.
test_multiclass_predict,test multiclass predict,11,Test functions.
test_input_data_dimension,test input data dimension,11,Test functions.
test_partial_dependence_binary_model_custom_values,test partial dependence binary model custom values,11,Test functions.
test_partial_dependence_pipeline_custom_values,test partial dependence pipeline custom values,11,Test functions.
test_partial_dependence_dataframe,test partial dependence dataframe,11,Test functions.
test_partial_dependence_feature_type,test partial dependence feature type,11,Test functions.
test_partial_dependence_unfitted,test partial dependence unfitted,11,Test functions.
test_load_diabetes_raw,test load diabetes raw,11,Test functions.
test_missing_values_resilience,test missing values resilience,11,Test functions.
test_kind_average_and_average_of_individual,test kind average and average of individual,11,Test functions.
test_poisson,test poisson,11,Test functions.
test_gamma,test gamma,11,Test functions.
test_early_stopping_default,test early stopping default,11,Test functions.
test_partial_dependence_non_null_weight_idx,test partial dependence non null weight idx,11,Test functions.
test_spectral_clustering_not_infinite_loop,test spectral clustering not infinite loop,11,Test functions.
test_spectral_clustering_np_matrix_raises,test spectral clustering np matrix raises,11,Test functions.
test_verbose,test verbose,11,Test functions.
test_partial_dependence_binary_model_grid_resolution,test partial dependence binary model grid resolution,11,Test functions.
test_mixed_type_categorical,test mixed type categorical,11,Test functions.
test_partial_dependence_pipeline,test partial dependence pipeline,11,Test functions.
test_load_gzip_compressed_csv_data_with_descr,test load gzip compressed csv data with descr,11,Test functions.
test_load_csv_data_with_descr,test load csv data with descr,11,Test functions.
test_output_shape,test output shape,11,Test functions.
test_grid_from_X,test grid from X,11,Test functions.
test_grid_from_X_with_categorical,test grid from X with categorical,11,Test functions.
test_grid_from_X_heterogeneous_type,test grid from X heterogeneous type,11,Test functions.
test_partial_dependence_helpers,test partial dependence helpers,11,Test functions.
test_missing_values_minmax_imputation,test missing values minmax imputation,11,Test functions.
test_small_trainset,test small trainset,11,Test functions.
test_mutual_reachability_graph_inplace,test mutual reachability graph inplace,11,Test functions.
test_multiclass_multioutput,test multiclass multioutput,11,Test functions.
test_load_gzip_compressed_csv_data,test load gzip compressed csv data,11,Test functions.
test_partial_dependence_unknown_feature_indices,test partial dependence unknown feature indices,11,Test functions.
test_partial_dependence_unknown_feature_string,test partial dependence unknown feature string,11,Test functions.
test_partial_dependence_X_list,test partial dependence X list,11,Test functions.
test_zero_division_hessians,test zero division hessians,11,Test functions.
test_hist_gbdt_sw_not_supported,test hist gbdt sw not supported,11,Test functions.
test_check_boundary_response_method,test check boundary response method,11,Test functions.
test_reject_array_with_integer_dtype,test reject array with integer dtype,11,Test functions.
test_spectral_clustering_with_arpack_amg_solvers,test spectral clustering with arpack amg solvers,11,Test functions.
test_permutation_importance_no_weights_scoring_function,test permutation importance no weights scoring function,11,Test functions.
test_permutation_importance_multi_metric,test permutation importance multi metric,11,Test functions.
_check_boundary_response_method,_ check boundary response method,11,Test functions.
test_close_extract,test close extract,11,Test functions.
test_bad_reachability,test bad reachability,11,Test functions.
PartialDependenceDisplay.from_estimator,from estimator,11,Test functions.
test_bad_extract,test bad extract,11,Test functions.
test_correct_number_of_clusters,test correct number of clusters,11,Test functions.
test_cluster_hierarchy,test cluster hierarchy,11,Test functions.
test_extract_xi,test extract xi,11,Test functions.
test_the_extract_xi_labels,test the extract xi labels,11,Test functions.
test_extend_upward,test extend upward,11,Test functions.
test_extend_downward,test extend downward,11,Test functions.
test_early_stopping_classification,test early stopping classification,11,Test functions.
test_mean_shift_zero_bandwidth,test mean shift zero bandwidth,11,Test functions.
test_dbscan_optics_parity,test dbscan optics parity,11,Test functions.
test_n_components,test n components,11,Test functions.
test_permutation_importance_large_memmaped_data,test permutation importance large memmaped data,11,Test functions.
test_permutation_importance_equivalence_sequential_parallel,test permutation importance equivalence sequential parallel,11,Test functions.
test_discretize,test discretize,11,Test functions.
test_cluster_qr_permutation_invariance,test cluster qr permutation invariance,11,Test functions.
test_cluster_qr,test cluster qr,11,Test functions.
test_affinities,test affinities,11,Test functions.
test_precomputed_nearest_neighbors_filtering,test precomputed nearest neighbors filtering,11,Test functions.
test_spectral_clustering,test spectral clustering,11,Test functions.
test_precomputed_dists,test precomputed dists,11,Test functions.
test_compare_to_ELKI,test compare to ELKI,11,Test functions.
test_min_cluster_size,test min cluster size,11,Test functions.
test_reject_pandas_with_integer_dtype,test reject pandas with integer dtype,11,Test functions.
test_partial_dependence_empty_categorical_features,test partial dependence empty categorical features,11,Test functions.
test_get_feature_index,test get feature index,11,Test functions.
test_permutation_importance_mixed_types,test permutation importance mixed types,11,Test functions.
test_permutation_importance_mixed_types_pandas,test permutation importance mixed types pandas,11,Test functions.
test_permutation_importance_linear_regresssion,test permutation importance linear regresssion,11,Test functions.
test_permutation_importance_equivalence_array_dataframe,test permutation importance equivalence array dataframe,11,Test functions.
test_load_csv_data,test load csv data,11,Test functions.
test_find_binning_thresholds_low_n_bins,test find binning thresholds low n bins,11,Test functions.
test_minibatch_update_consistency,test minibatch update consistency,11,Test functions.
_test_shape_indices,_ test shape indices,11,Test functions.
test_affinity_propagation_random_state,test affinity propagation random state,11,Test functions.
BaseHistGradientBoosting._check_categorical_features,_ check categorical features,11,Test functions.
test_equal_similarities_and_preferences,test equal similarities and preferences,11,Test functions.
test_affinity_propagation_equal_mutual_similarities,test affinity propagation equal mutual similarities,11,Test functions.
test_affinity_propagation_fit_non_convergence,test affinity propagation fit non convergence,11,Test functions.
test_affinity_propagation_affinity_shape,test affinity propagation affinity shape,11,Test functions.
test_affinity_propagation_no_copy,test affinity propagation no copy,11,Test functions.
test_affinity_propagation_precomputed,test affinity propagation precomputed,11,Test functions.
BaseHistGradientBoosting._check_categories,_ check categories,11,Test functions.
test_affinity_propagation,test affinity propagation,11,Test functions.
test_pandas_dependency_message,test pandas dependency message,11,Test functions.
test_adaboost_consistent_predict,test adaboost consistent predict,11,Test functions.
test_samme_proba,test samme proba,11,Test functions.
test_metadata_routing_for_voting_estimators,test metadata routing for voting estimators,11,Test functions.
test_spectral_coclustering,test spectral coclustering,11,Test functions.
test_get_metadata_routing_without_fit,test get metadata routing without fit,11,Test functions.
test_spectral_biclustering,test spectral biclustering,11,Test functions.
_do_bistochastic_test,_ do bistochastic test,11,Test functions.
test_branching_factor,test branching factor,11,Test functions.
check_branching_factor,check branching factor,11,Test functions.
test_n_clusters,test n clusters,11,Test functions.
BaseHistGradientBoosting._check_early_stopping_loss,_ check early stopping loss,11,Test functions.
_check_gcv_mode,_ check gcv mode,11,Test functions.
test_birch_predict,test birch predict,11,Test functions.
test_partial_fit,test partial fit,11,Test functions.
test_n_samples_leaves_roots,test n samples leaves roots,11,Test functions.
test_n_features_in_,test n features in ,11,Test functions.
test_perfect_checkerboard,test perfect checkerboard,11,Test functions.
test_project_and_cluster,test project and cluster,11,Test functions.
test_log_normalize,test log normalize,11,Test functions.
BaseHistGradientBoosting._check_interaction_cst,_ check interaction cst,11,Test functions.
test_bistochastic_normalize,test bistochastic normalize,11,Test functions.
test_scale_normalize,test scale normalize,11,Test functions.
_do_scale_test,_ do scale test,11,Test functions.
check_threshold,check threshold,11,Test functions.
test_voting_verbose,test voting verbose,11,Test functions.
test_set_estimator_drop,test set estimator drop,11,Test functions.
test_stacking_classifier_iris,test stacking classifier iris,11,Test functions.
test_iforest_with_n_jobs_does_not_segfault,test iforest with n jobs does not segfault,11,Test functions.
test_iforest_with_uniform_data,test iforest with uniform data,11,Test functions.
test_linear_regression_positive,test linear regression positive,11,Test functions.
test_iforest_chunks_works2,test iforest chunks works2,11,Test functions.
test_iforest_chunks_works1,test iforest chunks works1,11,Test functions.
test_iforest_warm_start,test iforest warm start,11,Test functions.
test_iforest_average_path_length,test iforest average path length,11,Test functions.
test_iforest_subsampled_features,test iforest subsampled features,11,Test functions.
MiniBatchKMeans._check_params_vs_input,_ check params vs input,11,Test functions.
KMeans._check_params_vs_input,_ check params vs input,11,Test functions.
test_linear_regression_positive_multiple_outcome,test linear regression positive multiple outcome,11,Test functions.
test_linear_regression_positive_vs_nonpositive,test linear regression positive vs nonpositive,11,Test functions.
test_inplace_data_preprocessing,test inplace data preprocessing,11,Test functions.
test_tfidf_transformer_copy,test tfidf transformer copy,11,Test functions.
test_stacking_classifier_drop_column_binary_classification,test stacking classifier drop column binary classification,11,Test functions.
test_none_estimator_with_weights,test none estimator with weights,11,Test functions.
test_linear_regression_multiple_outcome,test linear regression multiple outcome,11,Test functions.
test_stacking_regressor_drop_estimator,test stacking regressor drop estimator,11,Test functions.
test_multilabel,test multilabel,11,Test functions.
test_weights_regressor,test weights regressor,11,Test functions.
test_weights_iris,test weights iris,11,Test functions.
test_majority_label_iris,test majority label iris,11,Test functions.
test_metadata_routing_for_stacking_estimators,test metadata routing for stacking estimators,11,Test functions.
test_get_metadata_routing_without_fit,test get metadata routing without fit,11,Test functions.
test_stacking_classifier_base_regressor,test stacking classifier base regressor,11,Test functions.
test_stacking_classifier_multilabel_auto_predict,test stacking classifier multilabel auto predict,11,Test functions.
test_stacking_classifier_multilabel_predict_proba,test stacking classifier multilabel predict proba,11,Test functions.
test_stacking_prefit,test stacking prefit,11,Test functions.
test_stacking_cv_influence,test stacking cv influence,11,Test functions.
test_stacking_randomness,test stacking randomness,11,Test functions.
test_stacking_classifier_drop_binary_prob,test stacking classifier drop binary prob,11,Test functions.
TheilSenRegressor._check_subparams,_ check subparams,11,Test functions.
test_stacking_regressor_diabetes,test stacking regressor diabetes,11,Test functions.
test_stacking_classifier_drop_estimator,test stacking classifier drop estimator,11,Test functions.
_check_fitted_model,_ check fitted model,11,Test functions.
test_threshold,test threshold,11,Test functions.
test_transform_match_across_dtypes,test transform match across dtypes,11,Test functions.
test_fetch_file_without_sha256,test fetch file without sha256,11,Test functions.
test_fetch_file_with_sha256,test fetch file with sha256,11,Test functions.
test_fetch,test fetch,11,Test functions.
check_return_X_y,check return X y,11,Test functions.
check_as_frame,check as frame,11,Test functions.
test_compute_full_tree,test compute full tree,11,Test functions.
test_connectivity_ignores_diagonal,test connectivity ignores diagonal,11,Test functions.
test_connectivity_callable,test connectivity callable,11,Test functions.
test_connectivity_fixing_non_lil,test connectivity fixing non lil,11,Test functions.
test_ward_linkage_tree_return_distance,test ward linkage tree return distance,11,Test functions.
test_ward_tree_children_order,test ward tree children order,11,Test functions.
test_connectivity_propagation,test connectivity propagation,11,Test functions.
test_identical_points,test identical points,11,Test functions.
test_mst_linkage_core_memory_mapped,test mst linkage core memory mapped,11,Test functions.
test_common_check_return_X_y,test common check return X y,11,Test functions.
test_n_components,test n components,11,Test functions.
test_vector_scikit_single_vs_scipy_single,test vector scikit single vs scipy single,11,Test functions.
test_fetch_file_using_data_home,test fetch file using data home,11,Test functions.
_check_multi_class,_ check multi class,11,Test functions.
test_kmeans_elkan_results,test kmeans elkan results,11,Test functions.
test_relocate_empty_clusters,test relocate empty clusters,11,Test functions.
test_kmeans_relocated_clusters,test kmeans relocated clusters,11,Test functions.
test_find_binning_thresholds_random_data,test find binning thresholds random data,11,Test functions.
test_find_binning_thresholds_small_regular_data,test find binning thresholds small regular data,11,Test functions.
test_kmeans_results,test kmeans results,11,Test functions.
test_find_binning_thresholds_regular_data,test find binning thresholds regular data,11,Test functions.
test_precomputed_connectivity_metric_with_2_connected_components,test precomputed connectivity metric with 2 connected components,11,Test functions.
test_agglomerative_clustering_with_distance_threshold_edge_case,test agglomerative clustering with distance threshold edge case,11,Test functions.
test_small_distance_threshold,test small distance threshold,11,Test functions.
test_agglomerative_clustering_with_distance_threshold,test agglomerative clustering with distance threshold,11,Test functions.
get_equivalent_estimator,get equivalent estimator,11,Test functions.
test_derive_folder_and_filename_from_url,test derive folder and filename from url,11,Test functions.
_check_solver,_ check solver,11,Test functions.
test_affinity_passed_to_fix_connectivity,test affinity passed to fix connectivity,11,Test functions.
_logistic_regression_path,_ logistic regression path,11,Test functions.
test_birch_n_clusters_long_int,test birch n clusters long int,11,Test functions.
test_single_linkage_clustering,test single linkage clustering,11,Test functions.
test_common_check_as_frame,test common check as frame,11,Test functions.
test_hdbscan_distance_matrix,test hdbscan distance matrix,11,Test functions.
check_label_quality,check label quality,11,Test functions.
test_dbscan_core_samples_toy,test dbscan core samples toy,11,Test functions.
test_boundaries,test boundaries,11,Test functions.
test_dbscan_balltree,test dbscan balltree,11,Test functions.
test_dbscan_callable,test dbscan callable,11,Test functions.
test_dbscan_input_not_modified,test dbscan input not modified,11,Test functions.
test_dbscan_feature,test dbscan feature,11,Test functions.
test_dbscan_similarity,test dbscan similarity,11,Test functions.
test_float32_float64_equivalence,test float32 float64 equivalence,11,Test functions.
_ridge_regression,_ ridge regression,11,Test functions.
test_one_cluster,test one cluster,11,Test functions.
test_three_clusters,test three clusters,11,Test functions.
test_birch_copy_deprecated,test birch copy deprecated,11,Test functions.
test_subcluster_dtype,test subcluster dtype,11,Test functions.
test_hdbscan_feature_array,test hdbscan feature array,11,Test functions.
test_ward_agglomeration,test ward agglomeration,11,Test functions.
test_dbscan_clustering,test dbscan clustering,11,Test functions.
test_hdbscan_callable_metric,test hdbscan callable metric,11,Test functions.
test_agglomerative_clustering_memory_mapped,test agglomerative clustering memory mapped,11,Test functions.
test_common_check_pandas_dependency,test common check pandas dependency,11,Test functions.
test_agglomerative_clustering,test agglomerative clustering,11,Test functions.
test_zero_cosine_linkage_tree,test zero cosine linkage tree,11,Test functions.
test_height_linkage_tree,test height linkage tree,11,Test functions.
test_unstructured_linkage_tree,test unstructured linkage tree,11,Test functions.
test_structured_linkage_tree,test structured linkage tree,11,Test functions.
test_linkage_misc,test linkage misc,11,Test functions.
test_labelling_thresholding,test labelling thresholding,11,Test functions.
test_labelling_distinct,test labelling distinct,11,Test functions.
test_hdbscan_better_than_dbscan,test hdbscan better than dbscan,11,Test functions.
test_hdbscan_centers,test hdbscan centers,11,Test functions.
test_fetch,test fetch,11,Test functions.
test_fetch_kddcup99_return_X_y,test fetch kddcup99 return X y,11,Test functions.
test_fetch_kddcup99_as_frame,test fetch kddcup99 as frame,11,Test functions.
test_hdbscan_best_balltree_metric,test hdbscan best balltree metric,11,Test functions.
test_preprocess_data_multioutput,test preprocess data multioutput,11,Test functions.
test_max_depth_max_leaf_nodes,test max depth max leaf nodes,11,Test functions.
test_single_node_trees,test single node trees,11,Test functions.
test_mutual_information_symmetry_classif_regression,test mutual information symmetry classif regression,11,Test functions.
test_ledoit_wolf_small,test ledoit wolf small,11,Test functions.
test_shrunk_covariance,test shrunk covariance,11,Test functions.
test_mutual_info_regression_X_int_dtype,test mutual info regression X int dtype,11,Test functions.
test_mutual_info_n_jobs,test mutual info n jobs,11,Test functions.
test_rfe_features_importance,test rfe features importance,11,Test functions.
test_rfe,test rfe,11,Test functions.
test_connect_regions,test connect regions,11,Test functions.
test_rfe_percent_n_features,test rfe percent n features,11,Test functions.
test_rfe_mockclassifier,test rfe mockclassifier,11,Test functions.
test_rfecv,test rfecv,11,Test functions.
test_rfecv_mockclassifier,test rfecv mockclassifier,11,Test functions.
test_rfecv_verbose_output,test rfecv verbose output,11,Test functions.
test_rfecv_cv_results_size,test rfecv cv results size,11,Test functions.
test_rfe_estimator_tags,test rfe estimator tags,11,Test functions.
test_mutual_info_options,test mutual info options,11,Test functions.
test_rfe_min_step,test rfe min step,11,Test functions.
test_mutual_info_regression,test mutual info regression,11,Test functions.
test_compute_mi_cd,test compute mi cd,11,Test functions.
test_connect_regions_with_grid,test connect regions with grid,11,Test functions.
test_importance_getter,test importance getter,11,Test functions.
test_graphical_lasso_cv_scores_with_routing,test graphical lasso cv scores with routing,11,Test functions.
test_graphical_lasso_cv_scores,test graphical lasso cv scores,11,Test functions.
test_graphical_lasso_cv_alphas_iterable,test graphical lasso cv alphas iterable,11,Test functions.
test_graphical_lasso_cv,test graphical lasso cv,11,Test functions.
test_graphical_lasso_iris_singular,test graphical lasso iris singular,11,Test functions.
test_graph_lasso_2D,test graph lasso 2D,11,Test functions.
test_graphical_lasso_iris,test graphical lasso iris,11,Test functions.
test_graphical_lasso_when_alpha_equals_0,test graphical lasso when alpha equals 0,11,Test functions.
test_graphical_lassos,test graphical lassos,11,Test functions.
test_elliptic_envelope,test elliptic envelope,11,Test functions.
test_partial_fit_validate_max_features,test partial fit validate max features,11,Test functions.
test_compute_mi_dd,test compute mi dd,11,Test functions.
test_compute_mi_cc,test compute mi cc,11,Test functions.
test_compute_mi_cd_unique_label,test compute mi cd unique label,11,Test functions.
test_extract_patches_all,test extract patches all,11,Test functions.
test_number_of_subsets_of_features,test number of subsets of features,11,Test functions.
test_rfe_wrapped_estimator,test rfe wrapped estimator,11,Test functions.
test_check_is_fitted,test check is fitted,11,Test functions.
_check_length_scale,_ check length scale,11,Test functions.
test_covariance,test covariance,11,Test functions.
test_grid_to_graph,test grid to graph,11,Test functions.
test_img_to_graph,test img to graph,11,Test functions.
TfidfVectorizer._check_params,_ check params,11,Test functions.
_VectorizerMixin._check_vocabulary,_ check vocabulary,11,Test functions.
_VectorizerMixin._check_stop_words_consistency,_ check stop words consistency,11,Test functions.
fetch_openml,fetch openml,11,Test functions.
_check_stop_list,_ check stop list,11,Test functions.
_check_ns_shape_dtype,_ check ns shape dtype,11,Test functions.
test_20news_vectorized,test 20news vectorized,11,Test functions.
test_20news_normalization,test 20news normalization,11,Test functions.
test_20news_as_frame,test 20news as frame,11,Test functions.
cross,cross,11,Test functions.
test_clone_frozen,test clone frozen,11,Test functions.
test_rfe_cv_n_jobs,test rfe cv n jobs,11,Test functions.
test_frozen_metadata_routing,test frozen metadata routing,11,Test functions.
_estimator_has,_ estimator has,11,Test functions.
test_rfe_allow_nan_inf_in_x,test rfe allow nan inf in x,11,Test functions.
test_w_pipeline_2d_coef_,test w pipeline 2d coef ,11,Test functions.
test_rfecv_std_and_mean,test rfecv std and mean,11,Test functions.
test_rfecv_cv_results_n_features,test rfecv cv results n features,11,Test functions.
test_pipeline_with_nans,test pipeline with nans,11,Test functions.
test_rfe_pls,test rfe pls,11,Test functions.
test_shrunk_covariance_func,test shrunk covariance func,11,Test functions.
test_rfe_with_joblib_threading_backend,test rfe with joblib threading backend,11,Test functions.
test_results_per_cv_in_rfecv,test results per cv in rfecv,11,Test functions.
test_nan_support,test nan support,11,Test functions.
test_pipeline_support,test pipeline support,11,Test functions.
test_unsupervised_model_fit,test unsupervised model fit,11,Test functions.
test_backward_neg_tol,test backward neg tol,11,Test functions.
test_cv_generator_support,test cv generator support,11,Test functions.
test_fit_rejects_params_with_no_routing_enabled,test fit rejects params with no routing enabled,11,Test functions.
test_frozen_methods,test frozen methods,11,Test functions.
test_as_frame_no_pandas,test as frame no pandas,11,Test functions.
test_mcd,test mcd,11,Test functions.
test_fast_mcd_on_invalid_input,test fast mcd on invalid input,11,Test functions.
test_singular_value_helpers,test singular value helpers,11,Test functions.
test_scale_and_stability,test scale and stability,11,Test functions.
r_regression,r regression,11,Test functions.
f_regression,f regression,11,Test functions.
_generate_test_scale_and_stability_datasets,_ generate test scale and stability datasets,11,Test functions.
test_copy,test copy,11,Test functions.
test_univariate_equivalence,test univariate equivalence,11,Test functions.
test_attibutes_shapes,test attibutes shapes,11,Test functions.
test_convergence_fail,test convergence fail,11,Test functions.
test_sanity_check_pls_canonical_random,test sanity check pls canonical random,11,Test functions.
test_sanity_check_pls_canonical,test sanity check pls canonical,11,Test functions.
test_sanity_check_pls_regression_constant_column_y,test sanity check pls regression constant column y,11,Test functions.
GenericUnivariateSelect._check_params,_ check params,11,Test functions.
test_sanity_check_pls_regression,test sanity check pls regression,11,Test functions.
test_pls_canonical_basics,test pls canonical basics,11,Test functions.
test_one_component_equivalence,test one component equivalence,11,Test functions.
test_chi2,test chi2,11,Test functions.
test_svd_flip_1d,test svd flip 1d,11,Test functions.
test_pls_constant_y,test pls constant y,11,Test functions.
test_vectorizer_stop_words_inconsistent,test vectorizer stop words inconsistent,11,Test functions.
_check_stop_words_consistency,_ check stop words consistency,11,Test functions.
test_vectorizer_vocab_clone,test vectorizer vocab clone,11,Test functions.
test_hashingvectorizer_nan_in_docs,test hashingvectorizer nan in docs,11,Test functions.
test_pickling_vectorizer,test pickling vectorizer,11,Test functions.
test_vectorizer_pipeline_grid_selection,test vectorizer pipeline grid selection,11,Test functions.
test_count_vectorizer_pipeline_grid_selection,test count vectorizer pipeline grid selection,11,Test functions.
test_vectorizer,test vectorizer,11,Test functions.
test_pls_regression_scaling_coef,test pls regression scaling coef,11,Test functions.
test_to_ascii,test to ascii,11,Test functions.
test_pls_regression_fit_1d_y,test pls regression fit 1d y,11,Test functions.
test_pls_set_output,test pls set output,11,Test functions.
test_patch_extractor_wrong_input,test patch extractor wrong input,11,Test functions.
test_pls_prediction,test pls prediction,11,Test functions.
test_pls_coef_shape,test pls coef shape,11,Test functions.
test_loadings_converges,test loadings converges,11,Test functions.
test_threshold_without_refitting,test threshold without refitting,11,Test functions.
test_chi2_coo,test chi2 coo,11,Test functions.
test_chi2_unused_feature,test chi2 unused feature,11,Test functions.
test_dataframe_output_dtypes,test dataframe output dtypes,11,Test functions.
test_extract_patches_less_than_max_patches,test extract patches less than max patches,11,Test functions.
test_extract_patch_same_size_image,test extract patch same size image,11,Test functions.
test_extract_patches_max_patches,test extract patches max patches,11,Test functions.
test_extract_patches_all_rect,test extract patches all rect,11,Test functions.
test_unsupervised_filter,test unsupervised filter,11,Test functions.
test_extract_patches_all_color,test extract patches all color,11,Test functions.
test_invalid_input,test invalid input,11,Test functions.
test_inferred_max_features_callable,test inferred max features callable,11,Test functions.
test_max_features_callable_data,test max features callable data,11,Test functions.
test_max_features,test max features,11,Test functions.
test_threshold_and_max_features,test threshold and max features,11,Test functions.
test_feature_importances,test feature importances,11,Test functions.
test_2d_coef,test 2d coef,11,Test functions.
test_prefit,test prefit,11,Test functions.
test_mutual_info_regression,test mutual info regression,11,Test functions.
test_chi2_negative,test chi2 negative,11,Test functions.
test_reconstruct_patches_perfect,test reconstruct patches perfect,11,Test functions.
test_reconstruct_patches_perfect_color,test reconstruct patches perfect color,11,Test functions.
test_chisquare,test chisquare,11,Test functions.
test_f_oneway_vs_scipy_stats,test f oneway vs scipy stats,11,Test functions.
test_f_oneway_ints,test f oneway ints,11,Test functions.
test_f_regression_input_dtype,test f regression input dtype,11,Test functions.
test_f_regression_center,test f regression center,11,Test functions.
test_r_regression_force_finite,test r regression force finite,11,Test functions.
test_f_regression_corner_case,test f regression corner case,11,Test functions.
test_width_patch,test width patch,11,Test functions.
test_boundary_case_ch2,test boundary case ch2,11,Test functions.
test_extract_patches_square,test extract patches square,11,Test functions.
test_selectkbest_tiebreaking,test selectkbest tiebreaking,11,Test functions.
test_selectpercentile_tiebreaking,test selectpercentile tiebreaking,11,Test functions.
test_nans,test nans,11,Test functions.
_check_fetch_lfw,_ check fetch lfw,11,Test functions.
test_patch_extractor_color,test patch extractor color,11,Test functions.
test_f_classif_constant_feature,test f classif constant feature,11,Test functions.
test_early_stopping_on_test_set_with_warm_start,test early stopping on test set with warm start,11,Test functions.
test_post_process_frame,test post process frame,11,Test functions.
test_category_dir_1,test category dir 1,11,Test functions.
test_iterative_imputer_no_missing,test iterative imputer no missing,11,Test functions.
_check_children_consistency,_ check children consistency,11,Test functions.
test_different_bitness_joblib_pickle,test different bitness joblib pickle,11,Test functions.
test_different_bitness_pickle,test different bitness pickle,11,Test functions.
test_iterative_imputer_rank_one,test iterative imputer rank one,11,Test functions.
test_categorical_different_order_same_model,test categorical different order same model,11,Test functions.
test_iterative_imputer_transform_recovery,test iterative imputer transform recovery,11,Test functions.
test_iterative_imputer_additive_matrix,test iterative imputer additive matrix,11,Test functions.
test_iterative_imputer_early_stopping,test iterative imputer early stopping,11,Test functions.
test_iterative_imputer_catch_warning,test iterative imputer catch warning,11,Test functions.
test_iterative_imputer_min_max_array_like,test iterative imputer min max array like,11,Test functions.
test_iterative_imputer_min_max_array_like_imputation,test iterative imputer min max array like imputation,11,Test functions.
test_iterative_imputer_skip_non_missing,test iterative imputer skip non missing,11,Test functions.
test_dataframe_categorical_errors,test dataframe categorical errors,11,Test functions.
test_missing_indicator_new,test missing indicator new,11,Test functions.
test_iterative_imputer_transform_stochasticity,test iterative imputer transform stochasticity,11,Test functions.
test_missing_indicator_with_imputer,test missing indicator with imputer,11,Test functions.
test_iterative_imputer_missing_at_transform,test iterative imputer missing at transform,11,Test functions.
test_grow_tree,test grow tree,11,Test functions.
_check_X,_ check X,11,Test functions.
test_load_files_w_categories_desc_and_encoding,test load files w categories desc and encoding,11,Test functions.
test_imputation_most_frequent,test imputation most frequent,11,Test functions.
test_max_depth,test max depth,11,Test functions.
test_imputation_constant_float,test imputation constant float,11,Test functions.
test_imputation_pipeline_grid_search,test imputation pipeline grid search,11,Test functions.
test_imputation_copy,test imputation copy,11,Test functions.
test_iterative_imputer_zero_iters,test iterative imputer zero iters,11,Test functions.
test_iterative_imputer_verbose,test iterative imputer verbose,11,Test functions.
test_iterative_imputer_all_missing,test iterative imputer all missing,11,Test functions.
test_iterative_imputer_imputation_order,test iterative imputer imputation order,11,Test functions.
test_iterative_imputer_estimators,test iterative imputer estimators,11,Test functions.
test_iterative_imputer_clip,test iterative imputer clip,11,Test functions.
test_iterative_imputer_clip_truncnorm,test iterative imputer clip truncnorm,11,Test functions.
test_predictor_from_grower,test predictor from grower,11,Test functions.
test_iterative_imputer_truncated_normal_posterior,test iterative imputer truncated normal posterior,11,Test functions.
test_grow_tree_categories,test grow tree categories,11,Test functions.
test_most_frequent,test most frequent,11,Test functions.
test_simple_impute_pd_na,test simple impute pd na,11,Test functions.
_partial_dependence_recursion,_ partial dependence recursion,11,Test functions.
_partial_dependence_brute,_ partial dependence brute,11,Test functions.
partial_dependence,partial dependence,11,Test functions.
test_load_files_wo_load_content,test load files wo load content,11,Test functions.
test_X_val_raises_with_early_stopping_false,test X val raises with early stopping false,11,Test functions.
test_X_val_raises_missing_y_val,test X val raises missing y val,11,Test functions.
test_X_val_in_fit,test X val in fit,11,Test functions.
test_unknown_category_that_are_negative,test unknown category that are negative,11,Test functions.
test_class_weights,test class weights,11,Test functions.
test_load_files_allowed_extensions,test load files allowed extensions,11,Test functions.
test_no_user_warning_with_scoring,test no user warning with scoring,11,Test functions.
test_interaction_cst_numerically,test interaction cst numerically,11,Test functions.
test_categorical_spec_errors,test categorical spec errors,11,Test functions.
test_categorical_encoding_strategies,test categorical encoding strategies,11,Test functions.
test_staged_predict,test staged predict,11,Test functions.
